"진영","새누리당","19501023","공약 1 상생발전의 중심 용산","1. 주민의 요구와 이익을 최대한 반영하면서 서민의 주거 안정을 배려한 재개발재건축 추진
2. 국제업무지구, 용산역 전면지구 등을 비즈니스와 관광의 중심으로 조성
3. 용산 전자상가와 이태원으로 이어지는 상권을 특성화하고 지역경제 활성화
4. 세계음식 체험거리, 숙명여대 커피거리, 도심 둘레길 등을 통해 특성화 거리 조성"
"진영","새누리당","19501023","공약 2 교육과 문화의 중심 용산","1. '어린이 영어도서관'과 '어울림 도서관'을 건립하고 
평생학습을 활성화하여 공부하기 좋고 경쟁력 있는 용산 실현
2. 방과 후 학교를 활성화하고 학교와 어린이집에 친환경 급식을 
추진하는 교육환경 개선 추진
3. 중앙박물관, 전쟁기념관, 리움미술관과 용산 구내 학교 등을 연계하여 
용산을 대표하는 문화 콘텐츠를 육성
4. 여성의 요구에 부응하고 영유아 자녀에게 고루 혜택이 돌아가는 보육서비스 체계 구축"
"진영","새누리당","19501023","공약 3 복지의 요람 용산","1. 대한민국 최초로 제안한 '사회적기업 육성법'을 바탕으로
 용산을 사회적기업의 메카로 육성
2. 구민들을 위한 공공보육시설을 확충하고, 24시간 어린이집을 운영하며,
 방문 서비스가 제공되는 '맞춤형 돌봄 프로젝트' 추진
3. 안전통학로, 범죄예방 가로등, 비상전화, 안전지킴이 등을 통해 
'안전한 용산' 만들기
4. 전통시장 상인들과 영세 자영업자가 웃으며 일 하고 청년 일자리가 늘어나는 용산"
"진영","새누리당","19501023","공약 4 쾌적한 생활환경이 보장된 세계적 환경의 보고 용산","1. 용산미군기지 이전부지를 온전하게 보전하여 자연환경이 살아 숨 쉬는 세계적 공원으로 육성"
"진영","새누리당","19501023","공약 5 주민의 편의를 보장하는 교통의 중심 용산","1. 경부선 ' 호남선 고속철도, 신공항 철도의 출발지인 용산을 철도교통의 중심으로 육성
2. 신분당선 이촌역 경유 및 보광역 신설, 신안산선 만리재역 신설, 경부선 및 중앙선 지하화 추진"
"최재천","민주통합당","19631119","1. 문화성동 만들기","○ 현황
 - 낙후된 성동의 이미지를 바꾸고, 문화 향유권의 보장을 위해 계획적인 문화·예술 공간과 행사에 대한 필요성이 제기
 - 서울의 자랑인 서울숲을 더욱 친근하고, 주민 욕구에 부합하는 문화공간으로 활용할 계획 필요
○ 정책목표
 - 서울숲을 도시문화의 중심으로 만들고, 각종 문화예술 행사 개최 및 생활스포츠 공간 확충, 삼표레미콘 공장 조속한 이전과 ‘글로벌 컬처 앤 비즈니스센터’ 건립을 추진하겠습니다. 
○ 추진계획
 - 서울 숲을 중심으로 뉴욕 ‘브라이언트파크(Bryant Park)’ 문화프로그램을 벤치마킹, 일 년 열두 달 문화프로그램 상설운영
 - 서울숲과 응봉산, 중랑천과 한강, 살곶이다리와 응봉교를 이어 역사와 현재, 자연과 인공, 산과 숲과 강을 도심 속에서 체험하는 ‘서울형 올레길’ 조성 및 사계절 꽃 축제 개최
 - 학교체육시설과 연계하거나 남아 있는 공간을 최대한 발굴하여 축구 잔디구장, 실내 배드민턴장 등을 건립 
 - 현대차그룹 소유 부지의 삼표레미콘 공장을 조속히 이전하고, 현대차 쪽이 원하는 비즈니스센터와 성동이 원하는 문화센터를 결합하는 방안 적극 추진
○ 소요예산 및 재원조달 방안
 - 문화프로그램 및 축제: 매년 10억(민간지원 및 국·시비, 구비로 조달)
 - 체육공간 확충: 약 20억(구비 조달)
 - ‘글로벌 컬처 앤 비즈니스센터’: 비예산(민간 공공기여로 조달)"
"최재천","민주통합당","19631119","2. 금호·옥수지역 인문계고 유치","○ 현황
 - 성동구 내의 5개 인문계고 중 금호·옥수 지역엔 단 한 개도 없음
 - 옥정중학교 학생들이 주로 배정받는 건대부고의 경우, 옥수동 H아파트를 기준으로 통학시간이 1시간 30분에 달하고, 그나마 가까운 오산고 또한 50분 이상 소요 
 - 금호·옥수 지역의 중학생 학부모들은 자녀의 고등학교 진학문제로 타 지역으로 전입 고려
○ 정책목표
 - 인문계고등학교 설립으로 아이들이 비효율적으로 사용하는 시간을 없애고, 지역의 교육환경 정상화의 기초를 마련함으로써 타 지역으로의 인재유출을 방지하겠습니다. 
○ 추진계획
 - 17대 국회 시절 인문계 성수고등학교 유치 경험 활용
 - 곽노현 교육감 등과 협의 중인 바, 첫째, 금호제15구역주택재개발 부지 내 중학교 설립 예정 부지(7200㎡)에 고등학교를 유치하는 방안, 둘째, 민주통합당 박원순 시장의 서울시가 ‘특별’ 예산을 편성하여 학교 신설부지로 내어놓는 방안 추진
○ 소요예산 및 재원조달 방안
 - 부지 매입비 및 건설 비용: 약 500억(시비, 교육청 예산 조달)"
"최재천","민주통합당","19631119","3. 안심보육을 위한 국·공립 어린이집 신설","○ 현황
 - 2011년 현재 성동구내 국·공립 어린이집은 31개로 전체 어린이집 160개의 20%에 불과. 국·공립 어린이집을 이용하는 아동은 20%에 그침
 - 2011년 성동(갑) 국·공립 어린이집 대기자수만 9,380명(2011년12월기준)
 - 부모들은 질 높은 국·공립 어린이집을 선호하고 있음
○ 정책목표
 - 성동구내 국·공립어린이집 수를 늘려 보육환경의 공공성을 확보하고, 수용능력을 증진시켜 보육복지 서비스를 강화하겠습니다. 
○ 추진계획
 - 서울시는 2020년까지 동(洞) 당 2개소씩 설립할 계획이나 이를 앞당겨 2016년까지 실현  
 - 서울메트로 등이 운영 중인 동네 전철 역사(신금호·옥수·금호·뚝섬·성수·응봉) 또는 주변에 어린이집 신설 추가로 추진 
○ 소요예산 및 재원조달 방안
 - 6개소(1개소당 15억) 건설: 총 90억(국비, 시비, 구비로 조달)"
"최재천","민주통합당","19631119","4. 소유권과 주거권이 조화를 이루는 재개발·재건축 실현","○ 현황
 - 재개발이 추진 중인 지역에 저소득주거세입자의 주거불안 및 원주민 이탈 등의 문제 발생
 - 사업 진행 중 각종 갈등으로 인한 사업지연으로 추가분담금 발생
 - ‘도시 및 주거환경정비법’ 개정으로 정비사업 변화 예상. 
   - ‘정비예정구역 또는 추진위가 구성되지 않은 정비구역’에 대해서 토지 등 소유자 30%이상이 해제를 요청하는 경우 도시계획위원회 심의를 거쳐 지정권자가 정비구역을 해제할 수 있게 됨
  - ‘추진위나 조합이 설립된 기존 사업의 경우’ 추진위와 조합 설립에 동의한 자 1/2~2/3이 동의하거나, 토지 등 소유자의 1/2이상이 동의할 경우 주민의 동의를 받아 추진위와 조합을 취소할 수도 있음
○ 정책목표
 - 폭 넓은 이해관계자들의 참여로 사업을 검토·확정하고, 주거권과 소유권의 조화를 목표로 하는 정비 사업을 통해 주거복지의 수준을 향상시키겠습니다.  
○ 추진계획
 - ‘도시 및 주거환경정비법’ 개정에 따라 주민참여를 강화하고, 순환용 임대주택 공급확대 및 임시주거시설 설치 추진
 - 민주통합당 박원순 서울시장과 시의회를 통해 기반시설 설치부담금 완화책 실시 및 용적률 상향 적극 검토
○ 소요예산 및 재원조달 방안
 - 기반시설 비용: 법제도 개선으로 국비·시비 지원 확대"
"최재천","민주통합당","19631119","5. 금호지역의 도로 확장","○ 현황
 - ‘금호역~금남시장 간 도로’는 폭 병목으로 인한 극심한 교통정체와 가로상권 및 노점상 밀집으로 보행환경이 극히 열악 
 - ‘신금호역로터리~금호2가 530 간 도로’는 인근 금호 제15·17·19구역 주택재개발 사업완료시 교통수요의 급격한 증가로 인한 차량병목현상과 혼잡 예상
○ 정책목표
 - 정체구간의 도로·인도를 확장함으로써 안전한 통행을 가능하게 하고, 상습 정체현상을 해소하겠습니다.
○ 추진계획
 - ‘금호역-금남시장 간 도로’는 금호제23구역 주택재개발 사업 진행시 용적률 등에 예외를 인정하고 대신 도로부지에 대한 기부채납을 받는 방안 추진(시와 조합 간 합의 전제)
 - ‘신금호역로터리-금호2가 530 간 도로’는 시 예산을 확보해 도로를 신설하는 방안 추진
○ 소요예산 및 재원조달 방안
 - ‘금호역-금남시장 간 도로’: 금호제23구역 주택재개발조합 기부채납
 - ‘신금호역로터리-금호2가 530 간 도로’: 공사비 약 20억(토지 및 건물 보상비 약 90억(시 도로 편입 후 시비로 건설)"
"홍익표","민주통합당","19671120","1. GBC 건립을 통한 활력있는 서울동북부 거점 허브도시로 도약","○ 정책의 필요성
 - 성동의 성장동력 침체
 - 지역일자리, 지역산업 성장 하향세 
 - 지방세 수입 정체로 삶의 질 정체
○ 정책의 목표
 - 110층 글로벌비즈니스센터 건립으로 성동중심의 서울조망권 형성
 - ‘현대자동차그룹-한양대-성동구’ 지역산업발전 클러스터 형성  
 - 매년 약 100억 원의 지방세 수입 증가
 - 경제활동인구 증가로 성동지역 경제 활성화
○ 추진상황
 - 2009.2.:서울시 신도시계획 운영체계 시행(10,000㎡이상 민간부지개발)
 - 2011.3.:국토계획법 시행령 제46조 개정(공공기여 대상 확대 및 다양화)
 - 2011.3.~현재: 공공기여방안 협의 진행 중
○ 정책실현 방법
 - 서울시와 성동구 간 협의체 구성
 - 주민사업설명회 개최 및 주민의견 수렴
○ 향후계획
 - 2012.8.: 공공기여 대상 및 총량 확정
 - 2012.12.: 용도지역 변경 및 지구단위계획 수립, 국공유지 용도폐지
 - 2013.3.: 교통·환경 고려 건축 통합심의 
 - 2013.8.: 글로벌비즈니스 센터 착공
○ 예 산
 - 비예산"
"홍익표","민주통합당","19671120","2. 성동 청년을 위한 다양한 일자리 창출","○ 정책의 필요성
 - 고용 없는 경제성장의 고착화
 - 2012년 1월, 사실상의 청년실업자 110만 명 육박
 - 지역거주 청년 일자리 부족 현상 심각
○ 정책의 목표
 - 대기업과 공공기관의 청년의무고용할당제로 좋은 일자리 ‘1000’개 확보
 - 취업자와 고용주를 연결해주는 ‘지역 맞춤일자리’ 제공  
 - 예비창업자에게 창업지원금 보조 지원
 - 지역 청년 기업가 투자지원 확대
○ 추진상황
 - 2004.: 청년실업해소 특별법 제정
 - 2009.: 청년고용촉진 특별법 제정
○ 정책실현 방법
 - 청년고용촉진 특별법 개정으로 청년의무고용할당제 법제화
 - 글로벌 비즈니스센터 시공사와 일자리 협약 추진
 - 창업지원자금, 청년기업가 투자지원금 유치를 위한 정책 협약 추진
○ 향후계획
 - 2012.7.: 청년고용촉진 특별법 개정안 연구그룹 구성
 - 2012.12.: 청년고용촉진 특별법 개정안 발의/ 일자리 협약 추진
 - 2013.3.: 일자리 협약, 정책 협약 
○ 예 산
 - 비예산"
"홍익표","민주통합당","19671120","3. 맞벌이 부부와 아이를 위한 공동 육아 지원사업 확대","○ 정책의 필요성
 - 부부 중 맞벌이 비율 증가추세로 국·공립 어린이집 확대 필요
 - 긴급한 보육·육아 문제 해결을 위한 24시간 공동육아지원센터 운영 필요
○ 정책의 목표
 - 국·공립 어린이집 확대 및 보육교사 처우개선
 - 24시간 열려있는 공동 육아 지원센터 운영지원
 - 맞벌이 부부를 위한 지하철역 인접 어린이집 신설
○ 추진상황
 - 왕십리역 인접 어린이집 신축 예정
 - 동별 2개 어린이집 개설 계속 사업으로 진행 중
○ 정책실현 방법
 - 24시간 성동 공동육아지원 전문 콜센터 설치·운영
 - 맞벌이 부부를 위한 지하철역 인접 어린이집 설치 확대
○ 향후계획
 - 2012.6.: 지하철역 인접 어린이집 확대 사업 TF팀 구성
 - 2013.2.: 성동 공동육아지원 콜센터 설치
 - 2013.7.: 시립 공동육아지원센터 운영
○ 예 산
 - 맞벌이 부부를 위한 어린이집 : 구예산
 - 24시간 성동 공동육아지원 전문 콜센터 설치·운영 : 시예산
 - 시립 공동육아지원센터 설치·운영 : 시예산"
"홍익표","민주통합당","19671120","4. 성동소방서 유치","○ 정책의 필요성
 - 성동구민의 오랜 숙원사업 (2008년 1월 성동소방서, 광진소방서로 개명)
 - 재개발 이후, 소방 수요 증가에 따른 효율적 대응 소방력 확보 필요
 - 주력 소방력의 현장도착 5분체계 구축 필요
○ 정책의 목표
 - 행당도시개발구역(행당동 87-4) 도시지원시설용지 내 성동소방서 건립
○ 추진상황
 - 2011.8.: 서울시 소방재난본부, 2011~2015년 중기지방재정계획수립·제출
 - 2011.11: 서울시 성동소방서 건립 중기지방재정계획 반영
 - 2011.12: 2012년 타당성 조사 1억원 예산 반영
○ 정책실현 방법
 - 중기지방재정계획의 원활한 추진 
 - 2014년, 2015년 각각 50억, 100억 예산 편성 추진
 - 토지매입비 등 300억 예산 편성 추진  
 - 서울시-성동구-서울시의회 TF구성
○ 향후계획
 - 2013.7.: 예산 및 소방인력 정원 증원 협의
 - 2013.8.: 성동소방서 신설부지 계속 협의(LH공사, 성동구청)
 - 2013.9.: 시장 방침을 통한 소방서 신설 기본계획 수립 유도
○ 예 산
 - 시예산 - 토지매입비 300억 / 건축비 140억"
"홍익표","민주통합당","19671120","5. 마장동 한국전력부지 개발사업 조속 추진","○ 정책의 필요성
 - 성동구민의 오랜 숙원사업
 - 낙후된 마장지역 일대, 경제·주거·문화 중심지로 육성
○ 정책의 목표
 - 마장동 한국전력부지 일대, 주거·업무·문화·복지시설 등 복합시설 유치
○ 추진상황
 - 2010.10.: ‘한전법’시행령 개정(보유자산 활용 토지개발 가능)
 - 2011.6.: 한국전력과 성동구간 양해각서 체결 및 실무협의회 구성
 - 2011.12.: 타당성 조사·분석 및 지구단위계획수립 용역업체 선정 계약체결
○ 정책실현 방법
 - 한국전력과 성동구, 서울시와의 공동 실무협의체 구성
 - 용도지역 상향과 공공기여 관련 적극적인 행정지원 유도
○ 향후계획
 - 2012.6.: 타당성 조사 분석 및 용도지역상향 협의
 - 2012.12.: 지구단위계획수립 및 도시계획 변경절차 
 - 2013.4.: 한국전력부지 개발사업 착공
○ 예 산
 - 비예산"
"김한길","민주통합당","19530917","공약1. 중곡역(국립서울병원 포함) 주변 12만 5천평 부지 전체 신속한 개발 추진","ㅇ 중곡역(국립서울병원 포함) 배후주거지역 약 412,082㎡(약12만 5천 평) 일대를 주민들이 원하는 방향으로 지구단위계획에 포함될 수 있도록 추진 함
 - 20여년 간 생활권과 중심기능이 미약했던 중곡역세권 일대를 업무, 상업, 의료복합, 서비스로 특화된 중곡동 지역발전의 중심지가 되도록 만들겠음
 - 중곡역 주변 배후주거지역 포함한 지구단위계획결정이 필요한 상황으로, 
 - 지구단위계획 결정권자인 서울시와 행정 절차 과정에서 구청과 원활하게 협의하도록 하여 신속히 이행될 수 있도록 하겠음
 - 국회 건설교통위원장의 경험을 살려, 원활한 진행을 유도하겠음
ㅇ 향후 추진계획
 - 2012. 5. : 서울시 도시·건축 공동소위원회 자문
 - 2012. 6. : 지구단위계획의 결정 및 고시
 - 2013 ~ 2014 : 사업시행 (민간 및 복지부)"
"김한길","민주통합당","19530917","공약2. 군자역 일대를 서울 동부권의 새로운 중심지로 육성","ㅇ 군자역 일대 약 114,040㎡(약 3만5천평)를 동부권의 새로운 중심지로 육성
 - 군자역 주변의 환승역세권을 개발하고, 
 - 금융, 정보 업무 등 광역서비스 산업 중심의 복합타운을 조성
 - 호텔과 문화시설을 도입하여 신산업을 육성하고 일자리를 창출
ㅇ 향후 추진계획
 - 군자역 지구단위계획 구역 - 상업, 업무빌딩 신축 본격화
 - 연차별 추진계획
  → 2012년 ~ 2013년 재정비 완료 및 사업 시행
  → 2014년 지역 중심 구축"
"김한길","민주통합당","19530917","공약3. 광장동 운동장 부지를 문화체육복합시설로 개발","ㅇ 장기간(34년 간) 미개발 상태인 광장동 운동장 부지를 주민에게 돌려 줌
 - 총면적 약 50,916㎡(약 1만 5천평)의 운동장 부지를 교육, 문화 공연과 스포츠, 레저가 가능한 문화복합체육시설로 개발
 - 현재 사유지로 사용 중인 약 7,170㎡(약 2,200평) 부지를 매입, 미개발 부지와 함께 복합 개발
 - 문화관광부 장관의 경험으로, 문광부 예산과 서울시 예산으로 복합개발 예산 확보
ㅇ 향후 추진계획
 - 2014년 부지 매입 예산 확보
 - 2015년 문화복합체육시설 개발 예산 확보 및 건설"
"김한길","민주통합당","19530917","공약4. 중학교 신설 및 학교 현대화 사업","ㅇ 중학교 신설 
 - 신축 시, 지하에 대규모 주차장을 건설 주민 주차장 부족 문제 해소
ㅇ 광진구 관내 초, 중, 고교 교실 현대화 사업 추진
 - 교육부 특별교부금 등을 통한 학교 현대화 사업 추진"
"김한길","민주통합당","19530917","공약5. 주거 환경의 획기적 개발","ㅇ 공영주차장을 확충하여 주차난 해결
 - 주차난이 심각한 지역부터 순차적으로 공영주차장 건설
 - 중앙정부의 특별교부금을 통한 공영주차장 건설
 - 국립서울병원 지하에 주차장 건설 (지역 상생 주차장 건설)
 
ㅇ 주거환경의 획기적 개선
 - 군자동 125번지 일대(한국화장품 뒤) 재건축 추진
 - 중마초등학교 주변(중곡동 190번지 일대) 주거환경 개선
ㅇ 아차산 둘레길, 홍련봉 공원 등 자연친화적 공원 조성
 - 어린이 놀이터와 체육시설, 자연친화적 산책로 조성"
